work_year,job_title,experience_level,employment_type,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,source,employer
2025-04-29T16:45:13+0300,Менеджер по сопровождению партнеров,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Т-Банк
2025-05-15T11:18:25+0300,Аналитик данных,Unknown,Unknown,91000 - 98000 RUR,RUR,91000,Москва,,RU,Unknown,hh_api,Ростелеком
2025-04-23T10:41:25+0300,Технолог / Бизнес-аналитик склада,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,КонсЛог
2025-05-16T20:38:57+0300,BI-аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,VK
2025-05-20T11:29:04+0300,Специалист по по взаиморасчетам и транспортному документообороту,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Hyundai GLOVIS
2025-05-21T16:19:56+0300,Бизнес-аналитик Ozon Global,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Ozon
2025-05-22T11:48:07+0300,Финансовый аналитик данных,Unknown,Unknown,200000 - None RUR,RUR,200000,Москва,,RU,Unknown,hh_api,Точка
2025-05-15T16:26:22+0300,Сreative strategist / Креативный стратег,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,MAREE
2025-05-22T10:29:05+0300,CRM менеджер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,YULIAWAVE
2025-05-07T21:02:00+0300,Аналитик (Правительство Москвы),Unknown,Unknown,60000 - 80000 RUR,RUR,60000,Москва,,RU,Unknown,hh_api,ГКУ города Москвы Московский центр развития социальных технологий
2025-05-13T14:38:16+0300,Специалист по ОРД (маркировка рекламы),Unknown,Unknown,80000 - 110000 RUR,RUR,80000,Москва,,RU,Unknown,hh_api,Click2Мoney
2025-05-19T17:51:00+0300,AI-промпт-инженер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СБЕР
2025-04-28T13:05:14+0300,Программист-разработчик,Unknown,Unknown,70000 - None RUR,RUR,70000,Москва,,RU,Unknown,hh_api,Хуснутдинова Карина Маратовна
2025-05-21T09:53:19+0300,Руководитель отдела маркетинговых исследований,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,EKF
2025-05-21T15:47:14+0300,Эксперт-аналитик в области разработки и анализа НПА,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Министерство экономического развития Российской Федерации
2025-04-28T09:04:49+0300,Frontend-разработчик (React) middle ЦСС,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Центр Методического Обеспечения Оптимизации Процессов Государственного Управления в Московской области
2025-05-19T16:20:58+0300,Ассистент/помощник менеджера маркетплейс,Unknown,Unknown,80000 - None RUR,RUR,80000,Москва,,RU,Unknown,hh_api,Сантоп
2025-05-22T13:28:19+0300,Менеджер маркетплейса WB,Unknown,Unknown,60000 - 120000 RUR,RUR,60000,Москва,,RU,Unknown,hh_api,Marketboom
2025-04-23T18:45:29+0300,Бизнес-аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Employcity
2025-05-21T10:12:56+0300,Системный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Ай Девелоп Ит
2025-05-14T13:00:41+0300,Экономист–финансовый контролер (в одном лице),Unknown,Unknown,100000 - None RUR,RUR,100000,Москва,,RU,Unknown,hh_api,LowoLowo
2025-05-22T15:46:10+0300,Аналитик SQL (бизнес-планирование и мотивация розничной сети),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Россельхозбанк
2025-05-19T11:28:20+0300,Project manager,Unknown,Unknown,250000 - 300000 RUR,RUR,250000,Москва,,RU,Unknown,hh_api,Глебовская Екатерина Александровна
2025-05-12T18:32:06+0300,Системный аналитик / System Analyst,Unknown,Unknown,240000 RUR,RUR,240000,Москва,,RU,Unknown,hh_api,Data World
2025-05-21T17:09:58+0300,Системный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Концерн Телематика
2025-05-19T18:49:39+0300,Менеджер по контекстной рекламе (middle),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Realweb
2025-05-13T12:57:54+0300,UX/UI дизайнер (EDOX),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ФИНАМ
2025-05-21T14:08:03+0300,Тим лид группы аналитики,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,МТС
2025-04-30T16:34:58+0300,Помощник/ассистент руководителя,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Сеть клиник Подружки
2025-05-14T17:05:43+0300,Аналитик данных,Unknown,Unknown,270000 - 300000 RUR,RUR,270000,Москва,,RU,Unknown,hh_api,Бриф
2025-05-06T09:33:52+0300,Бизнес-аналитик / Системный аналитик (финтех),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Картнода
2025-05-20T14:52:43+0300,Инженер сетей передачи данных/ QA- инженер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СИГНАЛТЕК
2025-05-21T14:52:24+0300,Продуктовый аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,"МАГНИТ, Розничная сеть"
2025-04-23T15:21:05+0300,Ведущий специалист,Unknown,Unknown,160000 RUR,RUR,160000,Москва,,RU,Unknown,hh_api,ФАУ Роскапстрой
2025-05-22T16:22:49+0300,Ассистент финансового директора,Unknown,Unknown,40000 - 50000 RUR,RUR,40000,Москва,,RU,Unknown,hh_api,MELA (ИП Сальникова Мария Владимировна)
2025-05-20T14:38:20+0300,Бизнес-ассистент руководителя,Unknown,Unknown,120000 - 120000 RUR,RUR,120000,Москва,,RU,Unknown,hh_api,Спейс
2025-05-22T09:55:37+0300,Исследователь (Центр маркетинговых исследований),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Компания БКС
2025-05-20T23:02:14+0300,Помощник/ассистент менеджера маркетплейсов,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Birka Art
2025-05-14T19:20:33+0300,Аналитик данных/mobile-analyst,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,iConText Group
2025-05-19T16:52:57+0300,Менеджер по развитию бизнеса,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ОКБ
2025-04-23T17:01:35+0300,Системный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ГК Орбита
2025-05-20T13:24:39+0300,Финансовый менеджер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ПИК-специализированный застройщик
2025-05-15T09:25:00+0300,Senior Frontend разработчик (React),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Центр Методического Обеспечения Оптимизации Процессов Государственного Управления в Московской области
2025-05-12T14:59:05+0300,Аналитик данных (Junior+),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СберЗдоровье
2025-04-29T15:26:29+0300,Java-разработчик (Junior),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Лига Цифровой Экономики
2025-05-13T15:43:44+0300,Главный бухгалтер в единственном лице (IT),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Стеллар
2025-05-20T15:16:32+0300,Ведущий интернет-маркетолог/Digital-маркетолог,Unknown,Unknown,150000 - 150000 RUR,RUR,150000,Москва,,RU,Unknown,hh_api,АРТИС
2025-05-21T14:12:49+0300,Региональный менеджер по обучению и работе с дилерами,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Холл Декор
2025-05-21T15:48:00+0300,Системный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Негосударственный Пенсионный Фонд Сбербанка
2025-05-20T16:12:02+0300,Аналитик данных (jun/mid),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Мамба
2025-05-12T09:56:32+0300,Аналитик качества данных (Data Quality),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,«Филип Моррис Интернэшнл» в России
2025-05-12T15:01:14+0300,Системный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,РСХБ-Интех
2025-05-15T17:33:17+0300,Middle+ Java-разработчик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СБЕР
2025-05-06T15:46:21+0300,Администратор магазина,Unknown,Unknown,200000 RUR,RUR,200000,Москва,,RU,Unknown,hh_api,БИГ ТАЙМ КОНСАЛТ
2025-05-22T17:49:15+0300,Менеджер по работе с блогерами,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ИРИ
2025-05-13T17:32:39+0300,Системный аналитик CRM / BPM (в продуктовую команду),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,EstateCRM
2025-05-22T11:20:12+0300,SMM-менеджер,Unknown,Unknown,90000 - None RUR,RUR,90000,Москва,,RU,Unknown,hh_api,Амариста
2025-05-22T09:33:12+0300,"Аналитик (WB, e-commerce)",Unknown,Unknown,80000 - None RUR,RUR,80000,Москва,,RU,Unknown,hh_api,GrowCraft
2025-05-06T14:27:15+0300,Финансовый менеджер,Unknown,Unknown,200000 - 200000 RUR,RUR,200000,Москва,,RU,Unknown,hh_api,Glassford Global
2025-05-05T14:37:24+0300,"Аналитик данных (Excel, Power BI, Python)",Unknown,Unknown,130000 - None RUR,RUR,130000,Москва,,RU,Unknown,hh_api,ГБУЗ ЦЛО ДЗМ
2025-05-15T16:35:31+0300,Middle Data Analyst,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,HuntIT
2025-05-21T22:40:01+0300,Бизнес-аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СБЕР
2025-04-24T15:15:30+0300,Бизнес-аналитик (внутренние процессы),Unknown,Unknown,174000 - None RUR,RUR,174000,Москва,,RU,Unknown,hh_api,Первый ОФД
2025-05-07T15:01:06+0300,Продакт-менеджер (B2B),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Наймикс
2025-05-14T11:02:10+0300,Количественный аналитик/трейдер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Quanthill
2025-05-14T17:49:30+0300,Специалист по адаптации,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СберЛизинг
2025-05-16T16:46:17+0300,Бизнес-аналитик/Руководитель проектов,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,PVG
2025-05-14T15:34:00+0300,Системный аналитик,Unknown,Unknown,200000 - None RUR,RUR,200000,Москва,,RU,Unknown,hh_api,Цифровые привычки
2025-05-12T14:37:31+0300,Старший бизнес-аналитик,Unknown,Unknown,2800 USD,USD,2800,Москва,,RU,Unknown,hh_api,Vicekeeper
2025-05-15T15:09:28+0300,Бизнес-аналитик по процессам,Unknown,Unknown,120000 - None RUR,RUR,120000,Москва,,RU,Unknown,hh_api,ЭВРИКА
2025-05-22T11:30:57+0300,Ассистент на маркетплейсы / Младший менеджер маркетплейсов / E-com junior manager,Unknown,Unknown,60000 - None RUR,RUR,60000,Москва,,RU,Unknown,hh_api,Watch Town
