work_year,job_title,experience_level,employment_type,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,source,employer,requirement,skills
2023,Data Analyst,Mid,Full-time,105500,USD,105500,United States,0,United States,M,kaggle,,,[]
2023,Data Scientist,Senior,Full-time,153400,USD,153400,United States,0,United States,M,kaggle,,,[]
2023,Data Scientist,Senior,Full-time,122700,USD,122700,United States,0,United States,M,kaggle,,,[]
2023,Machine Learning Engineer,Mid,Full-time,87000,USD,87000,United States,0,United States,M,kaggle,,,[]
2023,Data Scientist,Unknown,Full-time,50000,USD,50000,India,100,United States,M,kaggle,,,[]
2023,ML Engineer,Senior,Full-time,234100,USD,234100,United States,100,United States,M,kaggle,,,[]
2023,ML Engineer,Senior,Full-time,203500,USD,203500,United States,100,United States,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,232200,USD,232200,United States,100,United States,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,167200,USD,167200,United States,100,United States,M,kaggle,,,[]
2023,BI Developer,Senior,Full-time,197000,USD,197000,United States,0,United States,M,kaggle,,,[]
2023,BI Developer,Senior,Full-time,106000,USD,106000,United States,0,United States,M,kaggle,,,[]
2023,Research Scientist,Senior,Full-time,180000,USD,180000,United States,0,United States,M,kaggle,,,[]
2023,Research Scientist,Senior,Full-time,145000,USD,145000,United States,0,United States,M,kaggle,,,[]
2023,Data Lead,Senior,Full-time,225000,USD,225000,United States,0,United States,M,kaggle,,,[]
2023,Data Lead,Senior,Full-time,200000,USD,200000,United States,0,United States,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,114000,USD,114000,United States,100,United States,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,291500,USD,291500,United States,0,United States,M,kaggle,,,[]
2023,Data Engineer,Executive,Full-time,196200,USD,196200,United States,0,United States,M,kaggle,,,[]
2023,Data Engineer,Executive,Full-time,150900,USD,150900,United States,0,United States,M,kaggle,,,[]
2023,Data Analyst,Mid,Full-time,116000,USD,116000,United States,0,United States,M,kaggle,,,[]
2023,Data Analyst,Mid,Full-time,72000,USD,72000,United States,0,United States,M,kaggle,,,[]
2023,Analytics Engineer,Senior,Full-time,207000,USD,207000,United States,0,United States,M,kaggle,,,[]
2023,Analytics Engineer,Senior,Full-time,167000,USD,167000,United States,0,United States,M,kaggle,,,[]
2023,Machine Learning Engineer,Senior,Full-time,135000,USD,135000,United States,0,United States,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,133800,USD,133800,United States,100,United States,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,96100,USD,96100,United States,100,United States,M,kaggle,,,[]
2023,Data Science Engineer,Senior,Full-time,140000,USD,140000,United States,0,United States,M,kaggle,,,[]
2023,Data Science Engineer,Senior,Full-time,100000,USD,100000,United States,0,United States,M,kaggle,,,[]
2023,Cloud Database Engineer,Senior,Full-time,140000,USD,140000,United States,100,United States,M,kaggle,,,[]
2023,Cloud Database Engineer,Senior,Full-time,115000,USD,115000,United States,100,United States,M,kaggle,,,[]
2023,Machine Learning Engineer,Mid,Full-time,219000,USD,219000,United States,50,United States,L,kaggle,,,[]
2023,Applied Scientist,Senior,Full-time,126100,USD,126100,United States,0,United States,L,kaggle,,,[]
2023,Applied Scientist,Senior,Full-time,72000,USD,72000,United States,0,United States,L,kaggle,,,[]
2023,Machine Learning Engineer,Mid,Full-time,175000,USD,175000,United States,100,United States,M,kaggle,,,[]
2023,Data Analyst,Senior,Full-time,240500,USD,240500,United States,0,United States,M,kaggle,,,[]
2023,Data Analyst,Senior,Full-time,137500,USD,137500,United States,0,United States,M,kaggle,,,[]
2023,Data Scientist,Mid,Full-time,187500,USD,187500,United States,0,United States,M,kaggle,,,[]
2023,Data Scientist,Mid,Full-time,165000,USD,165000,United States,0,United States,M,kaggle,,,[]
2023,Research Scientist,Senior,Full-time,165750,USD,165750,United States,0,United States,M,kaggle,,,[]
2023,Machine Learning Scientist,Senior,Full-time,225000,USD,225000,United States,100,United States,M,kaggle,,,[]
2023,Machine Learning Scientist,Senior,Full-time,165750,USD,165750,United States,100,United States,M,kaggle,,,[]
2023,Data Scientist,Senior,Full-time,115000,USD,115000,United States,100,United States,M,kaggle,,,[]
2023,NLP Engineer,Senior,Full-time,275000,USD,275000,United States,0,United States,M,kaggle,,,[]
2023,NLP Engineer,Senior,Full-time,175000,USD,175000,United States,0,United States,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,175308,USD,175308,United States,0,United States,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,100706,USD,100706,United States,0,United States,M,kaggle,,,[]
2023,NLP Engineer,Senior,Full-time,235000,USD,235000,United States,0,United States,M,kaggle,,,[]
2023,NLP Engineer,Senior,Full-time,135000,USD,135000,United States,0,United States,M,kaggle,,,[]
2023,ML Engineer,Senior,Full-time,289076,USD,289076,United States,0,United States,M,kaggle,,,[]
2023,ML Engineer,Senior,Full-time,202353,USD,202353,United States,0,United States,M,kaggle,,,[]
2023,Research Engineer,Mid,Full-time,120000,USD,120000,United States,100,United States,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,231250,USD,231250,United States,100,United States,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,138750,USD,138750,United States,100,United States,M,kaggle,,,[]
2023,Deep Learning Engineer,Unknown,Full-time,150000,USD,150000,United States,0,United States,M,kaggle,,,[]
2023,Deep Learning Engineer,Unknown,Full-time,120000,USD,120000,United States,0,United States,M,kaggle,,,[]
2023,Data Scientist,Senior,Full-time,272550,USD,272550,United States,0,United States,M,kaggle,,,[]
2023,Data Scientist,Senior,Full-time,198200,USD,198200,United States,0,United States,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,187500,USD,187500,United States,100,United States,M,kaggle,,,[]
2023,Data Analyst,Senior,Full-time,155000,USD,155000,United States,100,United States,M,kaggle,,,[]
2023,Data Analyst,Senior,Full-time,64000,USD,64000,United States,100,United States,M,kaggle,,,[]
2023,Computer Vision Engineer,Senior,Full-time,235000,USD,235000,United States,0,United States,M,kaggle,,,[]
2023,Computer Vision Engineer,Senior,Full-time,185000,USD,185000,United States,0,United States,M,kaggle,,,[]
2023,Applied Scientist,Senior,Full-time,142000,USD,142000,United States,100,United States,M,kaggle,,,[]
2023,Data Scientist,Senior,Full-time,180560,USD,180560,United States,0,United States,M,kaggle,,,[]
2023,Data Scientist,Senior,Full-time,115440,USD,115440,United States,0,United States,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,141600,USD,141600,United States,0,United States,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,236000,USD,236000,United States,100,United States,M,kaggle,,,[]
2023,AI Developer,Unknown,Full-time,50000,USD,50000,Ukraine,100,Ukraine,M,kaggle,,,[]
2023,Machine Learning Engineer,Senior,Full-time,240000,USD,240000,Ukraine,100,Ukraine,M,kaggle,,,[]
2023,Machine Learning Engineer,Senior,Full-time,220000,USD,220000,Ukraine,100,Ukraine,M,kaggle,,,[]
2023,Machine Learning Researcher,Senior,Freelance,50000,USD,50000,Ukraine,50,Ukraine,S,kaggle,,,[]
2023,AI Developer,Senior,Full-time,108000,USD,108000,Ukraine,0,Ukraine,M,kaggle,,,[]
2023,AI Developer,Senior,Full-time,60000,USD,60000,Ukraine,0,Ukraine,M,kaggle,,,[]
2023,BI Analyst,Senior,Full-time,360000,TRY,18381,Turkey,100,Turkey,L,kaggle,,,[]
2023,AI Scientist,Unknown,Full-time,20000,USD,20000,Turkey,100,Turkey,S,kaggle,,,[]
2023,Data Science Consultant,Senior,Full-time,1000000,THB,29301,Thailand,50,Thailand,M,kaggle,,,[]
2023,Data Scientist,Mid,Full-time,840000,THB,24613,Thailand,50,Thailand,L,kaggle,,,[]
2023,Research Engineer,Unknown,Full-time,32982,GBP,40581,South Africa,0,South Africa,M,kaggle,,,[]
2023,Research Engineer,Unknown,Full-time,31396,GBP,38629,South Africa,0,South Africa,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,124935,USD,124935,South Africa,0,South Africa,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,76050,USD,76050,South Africa,0,South Africa,M,kaggle,,,[]
2023,Machine Learning Software Engineer,Mid,Full-time,627000,ZAR,34482,South Africa,50,South Africa,L,kaggle,,,[]
2023,Data Analyst,Mid,Full-time,43000,EUR,46426,Slovenia,0,Slovenia,M,kaggle,,,[]
2023,Data Analyst,Mid,Full-time,36000,EUR,38868,Slovenia,0,Slovenia,M,kaggle,,,[]
2023,Data Engineer,Mid,Full-time,70000,EUR,75577,Slovenia,100,Slovenia,M,kaggle,,,[]
2023,Data Engineer,Mid,Full-time,45000,EUR,48585,Slovenia,100,Slovenia,M,kaggle,,,[]
2023,Software Data Engineer,Mid,Full-time,100000,SGD,74883,Singapore,100,Singapore,L,kaggle,,,[]
2023,Data Analytics Lead,Mid,Full-time,1440000,INR,17511,India,50,Singapore,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,80000,EUR,86374,Germany,100,Sweden,L,kaggle,,,[]
2023,AI Developer,Unknown,Full-time,80000,USD,80000,Sweden,50,Sweden,M,kaggle,,,[]
2023,Big Data Engineer,Unknown,Full-time,130000,USD,130000,Sweden,100,Sweden,S,kaggle,,,[]
2023,Machine Learning Research Engineer,Mid,Full-time,90000,USD,90000,Saudi Arabia,100,Saudi Arabia,M,kaggle,,,[]
2023,Staff Data Analyst,Mid,Full-time,179998,USD,179998,Saudi Arabia,100,Saudi Arabia,S,kaggle,,,[]
2023,Business Data Analyst,Mid,Full-time,17000,USD,17000,Armenia,100,Russia,L,kaggle,,,[]
2023,Lead Data Scientist,Senior,Full-time,36000,USD,36000,Russia,100,Russia,L,kaggle,,,[]
2023,Product Data Analyst,Senior,Full-time,57000,USD,57000,Georgia,100,Russia,L,kaggle,,,[]
2023,AI Engineer,Senior,Full-time,36000,EUR,38868,Romania,0,Romania,M,kaggle,,,[]
2023,Data Scientist,Mid,Full-time,50000,EUR,53984,Romania,50,Romania,L,kaggle,,,[]
2023,AI Engineer,Mid,Full-time,300000,USD,300000,Qatar,100,Qatar,M,kaggle,,,[]
2023,Machine Learning Engineer,Mid,Full-time,105000,USD,105000,Portugal,100,Portugal,M,kaggle,,,[]
2023,Machine Learning Engineer,Mid,Full-time,95000,USD,95000,Portugal,100,Portugal,M,kaggle,,,[]
2023,AI Engineer,Unknown,Full-time,20000,EUR,21593,Portugal,50,Portugal,L,kaggle,,,[]
2023,Insight Analyst,Mid,Full-time,50000,EUR,53984,Portugal,100,Portugal,M,kaggle,,,[]
2023,Insight Analyst,Mid,Full-time,40000,EUR,43187,Portugal,100,Portugal,M,kaggle,,,[]
2023,Data Analyst,Mid,Full-time,45000,EUR,48585,Portugal,100,Portugal,M,kaggle,,,[]
2023,Data Analyst,Mid,Full-time,40000,EUR,43187,Portugal,100,Portugal,M,kaggle,,,[]
2023,AI Research Engineer,Unknown,Full-time,23100,EUR,24940,Portugal,100,Portugal,M,kaggle,,,[]
2023,Data Quality Engineer,Unknown,Full-time,22000,EUR,23753,Portugal,50,Portugal,L,kaggle,,,[]
2023,Data Engineer,Mid,Full-time,27000,USD,27000,Peru,100,Portugal,S,kaggle,,,[]
2023,Head of Data,Senior,Full-time,70000,EUR,75577,Portugal,100,Portugal,L,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,65000,EUR,70179,Portugal,0,Portugal,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,35000,EUR,37788,Portugal,0,Portugal,M,kaggle,,,[]
2023,Data Analyst,Senior,Full-time,110000,USD,110000,Poland,100,Poland,M,kaggle,,,[]
2023,Data Analyst,Senior,Full-time,80000,USD,80000,Poland,100,Poland,M,kaggle,,,[]
2023,Data Engineer,Mid,Full-time,40000,EUR,43187,Poland,100,Poland,L,kaggle,,,[]
2023,Data Scientist,Unknown,Full-time,150000,PLN,34924,Turkey,0,Poland,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,200000,PLN,46565,Poland,100,Poland,L,kaggle,,,[]
2023,Data Analyst,Mid,Full-time,95000,USD,95000,Philippines,0,Philippines,M,kaggle,,,[]
2023,Data Analyst,Mid,Full-time,70000,USD,70000,Philippines,0,Philippines,M,kaggle,,,[]
2023,Data Analyst,Mid,Full-time,866000,PHP,15680,Philippines,50,Philippines,L,kaggle,,,[]
2023,Data Scientist,Senior,Full-time,205670,USD,205670,New Zealand,0,New Zealand,M,kaggle,,,[]
2023,Data Scientist,Senior,Full-time,124233,USD,124233,New Zealand,0,New Zealand,M,kaggle,,,[]
2023,Data Scientist,Executive,Full-time,1050000,NOK,100416,Norway,50,Norway,S,kaggle,,,[]
2023,Data Scientist,Senior,Full-time,800000,NOK,76508,Norway,50,Norway,S,kaggle,,,[]
2023,Data Scientist,Unknown,Full-time,53000,EUR,57223,Netherlands,50,Netherlands,L,kaggle,,,[]
2023,BI Data Analyst,Unknown,Full-time,25000,USD,25000,Ukraine,100,Netherlands,M,kaggle,,,[]
2023,Analytics Engineer,Unknown,Full-time,34800,EUR,37573,Netherlands,100,Netherlands,M,kaggle,,,[]
2023,Machine Learning Engineer,Mid,Full-time,70000,EUR,75577,Netherlands,0,Netherlands,M,kaggle,,,[]
2023,Data Scientist,Senior,Full-time,125000,EUR,134960,Netherlands,50,Netherlands,M,kaggle,,,[]
2023,Head of Data Science,Executive,Full-time,122000,EUR,131721,Netherlands,50,Netherlands,L,kaggle,,,[]
2023,Data Scientist,Unknown,Full-time,30000,EUR,32390,Netherlands,0,Netherlands,L,kaggle,,,[]
2023,Machine Learning Engineer,Mid,Full-time,90000,EUR,97171,Netherlands,100,Netherlands,L,kaggle,,,[]
2023,Azure Data Engineer,Senior,Full-time,100000,USD,100000,Netherlands,50,Netherlands,L,kaggle,,,[]
2023,Data Analyst Lead,Unknown,Full-time,18000,USD,18000,Nigeria,100,Nigeria,S,kaggle,,,[]
2023,Finance Data Analyst,Unknown,Full-time,40000,USD,40000,Nigeria,0,Nigeria,S,kaggle,,,[]
2023,Applied Scientist,Mid,Full-time,36000,USD,36000,Nigeria,50,Nigeria,M,kaggle,,,[]
2023,Analytics Engineer,Senior,Full-time,50000,USD,50000,Nigeria,100,Nigeria,S,kaggle,,,[]
2023,Compliance Data Analyst,Unknown,Full-time,30000,USD,30000,Nigeria,100,Nigeria,L,kaggle,,,[]
2023,Data Manager,Executive,Full-time,72000,USD,72000,Mexico,100,Mexico,S,kaggle,,,[]
2023,Data Engineer,Mid,Full-time,72000,USD,72000,Mexico,100,Mexico,M,kaggle,,,[]
2023,Data Engineer,Mid,Full-time,60000,USD,60000,Mexico,100,Mexico,M,kaggle,,,[]
2023,Data Science Manager,Senior,Full-time,150000,USD,150000,Mexico,100,Mexico,M,kaggle,,,[]
2023,Data Science Manager,Senior,Full-time,90000,USD,90000,Mexico,100,Mexico,M,kaggle,,,[]
2023,Machine Learning Engineer,Mid,Full-time,36000,USD,36000,Mexico,100,Mexico,S,kaggle,,,[]
2023,Data Scientist,Mid,Full-time,72360,EUR,78125,Latvia,0,Latvia,M,kaggle,,,[]
2023,Data Scientist,Mid,Full-time,37440,EUR,40423,Latvia,0,Latvia,M,kaggle,,,[]
2023,Data Scientist,Senior,Full-time,72000,EUR,77737,Latvia,0,Latvia,M,kaggle,,,[]
2023,Data Scientist,Senior,Full-time,36000,EUR,38868,Latvia,0,Latvia,M,kaggle,,,[]
2023,Machine Learning Engineer,Senior,Full-time,72000,EUR,77737,Latvia,0,Latvia,M,kaggle,,,[]
2023,Machine Learning Engineer,Senior,Full-time,36000,EUR,38868,Latvia,0,Latvia,M,kaggle,,,[]
2023,Data Science Consultant,Mid,Freelance,21000,USD,21000,Pakistan,100,Luxembourg,S,kaggle,,,[]
2023,Machine Learning Engineer,Senior,Full-time,112800,EUR,121788,Lithuania,0,Lithuania,M,kaggle,,,[]
2023,Machine Learning Engineer,Senior,Full-time,73200,EUR,79032,Lithuania,0,Lithuania,M,kaggle,,,[]
2023,AI Scientist,Mid,Full-time,54000,USD,54000,South Korea,0,South Korea,S,kaggle,,,[]
2023,AI Programmer,Unknown,Full-time,40000,USD,40000,South Korea,0,South Korea,S,kaggle,,,[]
2023,BI Data Analyst,Unknown,Full-time,50000,USD,50000,Kenya,100,Kenya,S,kaggle,,,[]
2023,Applied Data Scientist,Mid,Full-time,80000,USD,80000,Kenya,100,Kenya,S,kaggle,,,[]
2023,BI Developer,Senior,Full-time,160000,USD,160000,United States,100,Japan,L,kaggle,,,[]
2023,AI Developer,Senior,Full-time,50000,EUR,53984,Italy,100,Italy,S,kaggle,,,[]
2023,Applied Data Scientist,Unknown,Full-time,27500,EUR,29691,Italy,50,Italy,L,kaggle,,,[]
2023,Data Scientist,Mid,Full-time,24000,EUR,25912,Italy,100,Italy,S,kaggle,,,[]
2023,Research Analyst,Senior,Full-time,52200,EUR,56359,Italy,100,Italy,M,kaggle,,,[]
2023,Research Analyst,Senior,Full-time,44272,EUR,47799,Italy,100,Italy,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,70000,EUR,75577,Italy,100,Italy,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,57826,EUR,62433,Italy,100,Italy,M,kaggle,,,[]
2023,NLP Engineer,Senior,Full-time,66200,EUR,71475,Italy,100,Italy,M,kaggle,,,[]
2023,NLP Engineer,Senior,Full-time,57000,EUR,61541,Italy,100,Italy,M,kaggle,,,[]
2023,AI Product Manager,Senior,Full-time,120000,USD,120000,India,50,India,L,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,172700,USD,172700,India,0,India,M,kaggle,,,[]
2023,Data Engineer,Senior,Full-time,82900,USD,82900,India,0,India,M,kaggle,,,[]
2023,AI Programmer,Unknown,Full-time,4950806,INR,60207,India,0,India,S,kaggle,,,[]
2023,Data Engineer,Unknown,Full-time,18000,USD,18000,India,50,India,M,kaggle,,,[]
2023,Data Analyst,Unknown,Full-time,1700000,INR,20673,India,50,India,L,kaggle,,,[]
2023,Data Science Manager,Mid,Full-time,3200000,INR,38915,India,50,India,L,kaggle,,,[]
